종목코드,종목명,시장
610080,ИоИЎУї ИпНУФк ЦфМвШ­ ETN,KOSPI
610024,ИоИЎУї РЮЙіНК ЙЬБЙУЄ10Гт ETN(H),KOSPI
253280,RISE ЧяНКФЩОю,KOSPI
445910,TIGER MKFЙшДчБЭСЗ,KOSPI
465670,TIGER ЙЬБЙФГНУФЋПь100,KOSPI
472720,TRUSTON СжСжАЁФЁОзЦМКъ,KOSPI
580069,KB S&P РЮЙіНК 2X WTIПјРЏ МБЙА ETN B,KOSPI
530137,ЛяМК KRX 2ТїРќСі TOP10 TR ETN,KOSPI
483330,ACE ИЖРЬХЉЗЮМвЧСЦЎЙыЗљУМРЮОзЦМКъ,KOSPI
487950,KODEX ДыИИХзХЉАэЙшДчДйПьСИНК,KOSPI
292770,KODEX БЙУЄМБЙА3ГтРЮЙіНК,KOSPI
500094,НХЧб КэЗыЙіБз РЮЙіНК2X WTIПјРЏМБЙА ETN B,KOSPI
700030,ЧЯГЊ S&P РЮЙіНК 2X WTIПјРЏ МБЙА ETN B,KOSPI
292050,RISE KRX300,KOSPI
452440,VITA ЙыЗљОЫЦФОзЦМКъ,KOSPI
395280,HANARO Fn K-АдРг,KOSPI
117690,TIGER ТїРЬГЊЧзМФ30,KOSPI
442550,RISE TDF2030ОзЦМКъ,KOSPI
463690,KODEX ЙЬБЙS&P500ФПЙТДЯФЩРЬМЧ,KOSPI
456250,KODEX РЏЗДИэЧАTOP10 STOXX,KOSPI
395150,KODEX РЅХї&ЕхЖѓИЖ,KOSPI
610030,ИоИЎУї S&P РЏЗДХКМвЙшУтБЧ МБЙА ETN(H),KOSPI
004255,NPCПь,KOSPI
084695,ДыЛѓШІЕљНКПь,KOSPI
250780,TIGER ФкНКДк150МБЙАРЮЙіНК,KOSPI
001067,JWСпПмСІОр2ПьB,KOSPI
610067,ИоИЎУї КэЗыЙіБз 2X УЕПЌАЁНКМБЙА ETN(H) B,KOSPI
760006,ХАПђ KPOP ETN,KOSPI
234310,RISE V&SМПЗКЦЎЙыЗљ,KOSPI
530064,ЛяМК РЮЙіНК 2X БИИЎ МБЙА ETN(H),KOSPI
520085,ЙЬЗЁПЁМТ -2X ЙЬБЙ AI TOP3 ETN,KOSPI
435040,ACE БлЗЮЙњКъЗЃЕхTOP10,KOSPI
570114,ЧбХѕ S&P500 VIX S/TМБЙА ETN(H) B,KOSPI
269370,TIGER S&PБлЗЮЙњРЮЧСЖѓ(ЧеМК),KOSPI
760020,ХАПђ ЗЙЙіИЎСі ИЎУїКЮЕПЛъРЮЧСЖѓ ETN,KOSPI
466810,BNK 2ТїРќСіОчБиРч,KOSPI
570074,ЧбХѕ S&P РЏЗДХКМвЙшУтБЧ МБЙА ETN(H),KOSPI
500080,신한 S&P 레버리지 유로 선물 ETN(H),KOSPI
114460,ACE 국고채3년,KOSPI
610071,메리츠 KAP 중국 위안화 ETN,KOSPI
137610,TIGER 농산물선물Enhanced(H),KOSPI
404650,SOL KRX기후변화솔루션,KOSPI
379790,RISE 유로스탁스50(H),KOSPI
500097,신한 레버리지 Russell 2000 ETN B,KOSPI
453060,HANARO KOFR금리액티브(합성),KOSPI
496130,TRUSTON 코리아밸류업액티브,KOSPI
261110,TIGER 미국달러선물레버리지,KOSPI
610094,메리츠 천연가스 선물 ETN(H),KOSPI
580032,KB 레버리지 구리 선물 ETN(H),KOSPI
500078,신한 S&P 유로 선물 ETN(H),KOSPI
451150,에셋플러스 글로벌영에이지액티브,KOSPI
700033,하나 K방산TOP10 ETN,KOSPI
395760,PLUS ESG성장주액티브,KOSPI
700035,하나 인버스 2X K방산TOP10 ETN,KOSPI
760015,키움 레버리지 바이오TOP10 ETN,KOSPI
282000,RISE 국고채3년선물인버스,KOSPI
610049,메리츠 국채5년 ETN,KOSPI
610074,메리츠 미국채10년 ETN,KOSPI
500028,신한 인버스 2X 다우존스지수 선물 ETN(H),KOSPI
373490,KODEX 코리아혁신성장액티브,KOSPI
530132,삼성 블룸버그 WTI원유 선물 ETN B,KOSPI
281990,RISE 중소형고배당,KOSPI
484890,SOL 머니마켓액티브,KOSPI
301400,PLUS 코스닥150,KOSPI
244620,KODEX 모멘텀Plus,KOSPI
269530,PLUS S&P글로벌인프라,KOSPI
530127,삼성 미국다우존스 TR ETN,KOSPI
610020,메리츠 인버스 국채10년 ETN,KOSPI
610045,메리츠 국채3년 ETN,KOSPI
295000,RISE 국채선물10년,KOSPI
430500,KIWOOM 물가채KIS,KOSPI
760019,키움 리츠부동산인프라 ETN,KOSPI
610087,메리츠 솔랙티브 WTI원유 선물 ETN(H),KOSPI
610093,메리츠 인버스 3X 일본 국채 10년 ETN,KOSPI
580059,KB 미국채 10년 ETN,KOSPI
280920,PLUS 주도업종,KOSPI
610055,메리츠 3X 레버리지 국채3년 ETN,KOSPI
000225,유유제약1우,KOSPI
580060,KB 레버리지 미국채 10년 ETN,KOSPI
004105,태양금속우,KOSPI
251590,PLUS 고배당저변동50,KOSPI
285690,FOCUS ESG리더스,KOSPI
610057,메리츠 3X 레버리지 국채5년 ETN,KOSPI
610077,메리츠 미국채30년 ETN,KOSPI
449680,TIGER 한중전기차(합성),KOSPI
001515,SK증권우,KOSPI
215620,HK S&P코리아로우볼,KOSPI
003075,코오롱글로벌우,KOSPI
610086,메리츠 인버스2X 미국채30년 스트립 ETN(H),KOSPI
510015,대신 밀 선물 ETN(H),KOSPI
520046,미래에셋 레버리지 옥수수 선물 ETN,KOSPI
500079,신한 S&P 인버스 유로 선물 ETN(H),KOSPI
570096,한투 인버스 2X 일본 엔선물 ETN,KOSPI
469160,ACE 일본반도체,KOSPI
482030,KoAct 반도체&2차전지핵심소재액티브,KOSPI
230480,KIWOOM 미국달러선물인버스2X,KOSPI
610068,메리츠 KAP 일본 엔화 ETN,KOSPI
610082,메리츠 인도 루피화 ETN,KOSPI
610092,메리츠 인버스 일본 국채 10년 ETN,KOSPI
460270,KIWOOM 미국달러SOFR금리액티브(합성),KOSPI
610070,메리츠 KAP 인버스 2X 일본 엔화 ETN,KOSPI
225800,KIWOOM 미국달러선물레버리지,KOSPI
610051,메리츠 인버스 국채5년 ETN,KOSPI
530114,삼성 인버스 2X S&P500 선물 ETN,KOSPI
580063,KB 레버리지 미국채 10년 선물 ETN,KOSPI
385710,TIME K이노베이션액티브,KOSPI
480460,WON 한국부동산TOP3플러스,KOSPI
487910,ACE 인도컨슈머파워액티브,KOSPI
580061,KB 미국채 30년 ETN,KOSPI
580064,KB 인버스 2X 미국채 10년 선물 ETN,KOSPI
001755,한양증권우,KOSPI
228820,TIGER KTOP30,KOSPI
610083,메리츠 레버리지 인도 루피화 ETN,KOSPI
610058,메리츠 인버스 3X 국채5년 ETN,KOSPI
610056,메리츠 인버스 3X 국채3년 ETN,KOSPI
610059,메리츠 3X 레버리지 국채10년 ETN,KOSPI
530142,삼성 중국 AI 테크 TOP5 TR ETN(H),KOSPI
610060,메리츠 인버스 3X 국채10년 ETN,KOSPI
399580,RISE 글로벌클린에너지,KOSPI
341850,TIGER 리츠부동산인프라채권,KOSPI
610079,메리츠 인버스 3X 미국채30년 ETN,KOSPI
391600,ACE 미국친환경그린테마,KOSPI
266390,KODEX 경기소비재,KOSPI
500063,신한 인버스 코스닥 150 선물 ETN,KOSPI
375270,RISE 글로벌데이터센터리츠(합성),KOSPI
610035,메리츠 레버리지 대표 농산물 선물 ETN(H),KOSPI
580051,KB 레버리지 밀 선물 ETN,KOSPI
520040,미래에셋 인버스 코스닥150 선물 ETN,KOSPI
580040,KB 인버스 2X KOSPI 200 선물 ETN,KOSPI
181480,ACE 미국부동산리츠(합성 H),KOSPI
001065,JW중외제약우,KOSPI
006345,대원전선우,KOSPI
424460,HANARO 글로벌워터MSCI(합성),KOSPI
500081,신한 S&P 인버스 2X 유로 선물 ETN(H),KOSPI
520038,미래에셋 인버스 코스피200 선물 ETN,KOSPI
429740,PLUS K리츠,KOSPI
004835,덕성우,KOSPI
500061,신한 인버스 코스피 200 선물 ETN,KOSPI
610090,메리츠 일본 국채 10년 ETN,KOSPI
570094,한투 일본 엔선물 ETN C,KOSPI
610076,메리츠 인버스 3X 미국채10년 ETN,KOSPI
494340,ACE 글로벌AI맞춤형반도체,KOSPI
610084,메리츠 미국채30년 스트립 ETN(H),KOSPI
550095,N2 레버리지 국채10년 ETN,KOSPI
166400,TIGER 200커버드콜OTM,KOSPI
530141,삼성 중국 자동차 TOP5 TR ETN(H),KOSPI
580019,KB 인버스 2X 항셍테크 선물 ETN,KOSPI
487920,ACE 인도시장대표BIG5그룹액티브,KOSPI
012205,계양전기우,KOSPI
368680,KODEX K-뉴딜디지털플러스,KOSPI
279540,KODEX 최소변동성,KOSPI
451670,RISE 국채30년레버리지(합성),KOSPI
580035,KB S&P 유럽탄소배출권 선물 ETN(H),KOSPI
497520,ACE 일라이릴리밸류체인,KOSPI
580062,KB 레버리지 미국채 30년 ETN,KOSPI
483020,KIWOOM 의료AI,KOSPI
380340,ACE 코리아AI테크핵심산업,KOSPI
252650,KODEX 200동일가중,KOSPI
105010,TIGER 라틴35,KOSPI
520084,미래에셋 -2X 미국 자율주행대표기업 ETN,KOSPI
270800,RISE KQ고배당,KOSPI
462340,에셋플러스 글로벌다이나믹시니어액티브,KOSPI
390400,KODEX 미국스마트모빌리티S&P,KOSPI
497510,ACE 글로벌빅파마,KOSPI
429010,TIGER 미국나스닥넥스트100,KOSPI
610091,메리츠 3X 레버리지 일본 국채 10년 ETN,KOSPI
610096,메리츠 -2X 천연가스 선물 ETN(H),KOSPI
494210,SOL 미국500타겟데일리커버드콜액티브,KOSPI
570109,한투 레버리지미국채30년 ETN,KOSPI
700032,하나 인버스 2X 천연가스 선물 ETN(H),KOSPI
530135,삼성 인버스 China A50 선물 ETN(H) B,KOSPI
570111,한투 3X레버리지미국채30년 ETN,KOSPI
499150,SOL 미국S&P500엔화노출(H),KOSPI
500098,신한 인버스 2X Russell 2000 ETN B,KOSPI
700011,하나 레버리지 옥수수 선물 ETN(H),KOSPI
140570,RISE 수출주,KOSPI
435550,KIWOOM TDF2050액티브,KOSPI
217780,TIGER 차이나CSI300인버스(합성),KOSPI
450180,KODEX 한중전기차(합성),KOSPI
004985,성신양회우,KOSPI
433250,UNICORN R&D 액티브,KOSPI
488480,RISE 일본섹터TOP4Plus,KOSPI
488290,마이다스 일본테크액티브,KOSPI
550100,N2 인버스 2X 천연가스 선물 ETN,KOSPI
237440,TIGER 경기방어채권혼합,KOSPI
610062,메리츠 인버스 3X 국채30년 ETN,KOSPI
760014,키움 바이오TOP10 ETN,KOSPI
182490,TIGER 단기선진하이일드(합성 H),KOSPI
435540,KIWOOM TDF2040액티브,KOSPI
570092,한투 인버스 2X 유로스탁스50 ETN(H) B,KOSPI
570097,한투 S&P 엔달러 선물 ETN(H),KOSPI
570101,한투 인버스 나스닥100 ETN B,KOSPI
550096,N2 레버리지 국채30년 ETN,KOSPI
610034,메리츠 대표 농산물 선물 ETN(H),KOSPI
570108,한투 레버리지국채30년 ETN,KOSPI
438740,마이다스 중소형액티브,KOSPI
570095,한투 레버리지 일본 엔선물 ETN C,KOSPI
530125,삼성 인버스 2X 일본니케이225선물 ETN(H),KOSPI
550043,N2 인버스 레버리지 WTI원유 선물 ETN(H),KOSPI
461580,TIGER 코스닥글로벌,KOSPI
429980,SOL 한국형글로벌전기차&2차전지액티브,KOSPI
373790,KIWOOM 미국방어배당성장나스닥,KOSPI
381570,HANARO Fn친환경에너지,KOSPI
489860,KIWOOM 글로벌전력GRID인프라,KOSPI
427120,RISE AI플랫폼,KOSPI
139240,TIGER 200 철강소재,KOSPI
610073,메리츠 KAP 인버스 2X 중국 위안화 ETN,KOSPI
334690,RISE 팔라듐선물(H),KOSPI
500068,신한 인버스 2X 10년 국채선물 ETN,KOSPI
500036,신한 인버스 2X 미국달러 선물 ETN,KOSPI
000325,노루홀딩스우,KOSPI
307510,TIGER 의료기기,KOSPI
139290,TIGER 200 경기소비재,KOSPI
219900,ACE 중국본토CSI300레버리지(합성),KOSPI
700025,하나 블룸버그 2X 천연가스 선물 ETN(H) B,KOSPI
256450,PLUS 심천차이넥스트(합성),KOSPI
435530,KIWOOM TDF2030액티브,KOSPI
316300,ACE 싱가포르리츠,KOSPI
570073,한투 인버스 2X 구리 선물 ETN,KOSPI
291890,KODEX MSCI EM선물(H),KOSPI
400590,SOL 글로벌탄소배출권선물ICE(합성),KOSPI
490330,KoAct 미국치매&뇌질환치료제액티브,KOSPI
760010,키움 2차전지산업 ETN,KOSPI
500067,신한 레버리지 10년 국채선물 ETN,KOSPI
413220,SOL 차이나태양광CSI(합성),KOSPI
488200,KIWOOM K-2차전지북미공급망,KOSPI
404540,TIGER KRX기후변화솔루션,KOSPI
189400,PLUS 글로벌MSCI(합성 H),KOSPI
304670,KODEX 미국30년국채울트라선물인버스(H),KOSPI
580053,KB 레버리지 콩 선물 ETN,KOSPI
244670,KODEX 밸류Plus,KOSPI
570091,한투 인버스 유로스탁스50 ETN(H) C,KOSPI
530096,삼성 인버스 구리 선물 ETN(H),KOSPI
306530,HANARO 코스닥150선물레버리지,KOSPI
456200,PLUS 미국달러SOFR금리액티브(합성),KOSPI
315270,TIGER 200커뮤니케이션서비스,KOSPI
267440,RISE 미국장기국채선물(H),KOSPI
252420,RISE 200선물인버스2X,KOSPI
205720,ACE 일본TOPIX인버스(합성 H),KOSPI
402460,HANARO Fn K-메타버스MZ,KOSPI
550098,N2 인버스 2X 코스닥150 선물 ETN,KOSPI
570098,한투 S&P 레버리지 엔달러 선물 ETN(H),KOSPI
225050,TIGER 유로스탁스레버리지(합성 H),KOSPI
227570,TIGER 우량가치,KOSPI
474390,SOL 국고채30년액티브,KOSPI
530060,삼성 코스피 양매도 5% OTM ETN,KOSPI
437370,RISE 글로벌농업경제,KOSPI
610023,메리츠 레버리지 미국채10년 ETN(H),KOSPI
395750,PLUS ESG가치주액티브,KOSPI
243890,TIGER 200에너지화학레버리지,KOSPI
407300,HANARO Fn골프테마,KOSPI
570110,한투 3X레버리지국채30년 ETN,KOSPI
314700,HANARO 농업융복합산업,KOSPI
401590,HANARO 글로벌탄소배출권선물ICE(합성),KOSPI
610029,메리츠 인버스 2X 구리 선물 ETN(H),KOSPI
460280,KIWOOM Fn유전자혁신기술,KOSPI
400580,SOL 유럽탄소배출권선물S&P(H),KOSPI
570064,한투 인버스 베트남 VN30 선물 ETN(H),KOSPI
530090,삼성 인버스 은 선물 ETN(H),KOSPI
550070,N2 인버스 레버리지 구리 선물 ETN(H),KOSPI
469530,RISE 미국달러선물인버스,KOSPI
217770,TIGER 원유선물인버스(H),KOSPI
090355,노루페인트우,KOSPI
007575,일양약품우,KOSPI
476000,UNICORN 포스트IPO액티브,KOSPI
498610,RISE 인도디지털성장,KOSPI
520069,미래에셋 -2X 홍콩H 선물 ETN(H),KOSPI
000145,하이트진로홀딩스우,KOSPI
483030,KIWOOM 미국블록버스터바이오테크의약품+,KOSPI
225030,TIGER 미국S&P500선물인버스(H),KOSPI
289670,PLUS 국채선물10년,KOSPI
476310,RISE 글로벌비만산업TOP2+,KOSPI
510027,대신 인버스 2X 코스닥 150 선물 ETN,KOSPI
138920,KODEX 콩선물(H),KOSPI
580044,KB 인버스 2X KOSDAQ 150 선물 ETN,KOSPI
000545,흥국화재우,KOSPI
220130,SOL 차이나강소기업CSI500(합성 H),KOSPI
530056,삼성 인버스 2X 금 선물 ETN(H),KOSPI
570056,한투 인버스 금 선물 ETN,KOSPI
510043,대신 인버스 천연가스 선물 ETN(H) B,KOSPI
261920,ACE MSCI필리핀(합성),KOSPI
174350,TIGER 로우볼,KOSPI
267450,RISE 미국장기국채선물인버스(H),KOSPI
321410,KODEX 멀티에셋하이인컴(H),KOSPI
267490,RISE 미국장기국채선물레버리지(합성 H),KOSPI
570066,한투 인버스 2X 베트남 VN30 선물 ETN(H),KOSPI
397420,RISE 국채선물5년추종,KOSPI
291630,KIWOOM 코스닥150선물레버리지,KOSPI
760024,키움 인버스 2X K방산 TOP5 ETN,KOSPI
226380,ACE Fn성장소비주도주,KOSPI
244660,KODEX 퀄리티Plus,KOSPI
008355,남선알미우,KOSPI
530094,삼성 인버스 코스닥 150 선물 ETN,KOSPI
500041,신한 인버스 2X 구리 선물 ETN,KOSPI
394350,KIWOOM 글로벌퓨처모빌리티,KOSPI
530092,삼성 인버스 코스피 200 선물 ETN,KOSPI
530122,삼성 인버스 2X 항셍테크 TR ETN(H) B,KOSPI
014285,금강공업우,KOSPI
005745,크라운해태홀딩스우,KOSPI
570053,한투 인버스 플래티넘 선물 ETN,KOSPI
009415,태영건설우,KOSPI
014825,동원시스템즈우,KOSPI
002995,금호건설우,KOSPI
580017,KB 인버스 2X S&P 500 선물 ETN,KOSPI
491630,RISE 미국반도체인버스(합성 H),KOSPI
530084,삼성 인버스 금 선물 ETN(H),KOSPI
227560,TIGER 200 생활소비재,KOSPI
277650,TIGER 코스피중형주,KOSPI
005965,동부건설우,KOSPI
004545,깨끗한나라우,KOSPI
266550,PLUS 중형주저변동50,KOSPI
570023,한투 인버스 2X S&P500 선물 ETN(H),KOSPI
238670,PLUS 스마트베타Quality채권혼합,KOSPI
227550,TIGER 200 산업재,KOSPI
252000,TIGER 200동일가중,KOSPI
488210,KIWOOM K-반도체북미공급망,KOSPI
570060,한투 인버스 2X 금 선물 ETN,KOSPI
454180,KIWOOM 차이나내수소비TOP CSI,KOSPI
291680,RISE 차이나H선물인버스(H),KOSPI
000227,유유제약2우B,KOSPI
470310,UNICORN 생성형AI강소기업액티브,KOSPI
145670,ACE 인버스,KOSPI
426330,KIWOOM 미국ETF산업STOXX,KOSPI
011155,CJ씨푸드1우,KOSPI
530062,삼성 인버스 2X 은 선물 ETN(H),KOSPI
001525,동양우,KOSPI
580033,KB 인버스 2X 구리 선물 ETN(H),KOSPI
610013,메리츠 인버스 2X 금 선물 ETN(H),KOSPI
002785,진흥기업우B,KOSPI
280940,KODEX 골드선물인버스(H),KOSPI
252410,RISE 200선물인버스,KOSPI
500051,신한 인버스 2X S&P500 선물 ETN,KOSPI
253230,KIWOOM 200선물인버스2X,KOSPI
550063,N2 인버스 레버리지 금 선물 ETN(H),KOSPI
014915,성문전자우,KOSPI
001527,동양2우B,KOSPI
004415,서울식품우,KOSPI
570058,한투 인버스 은 선물 ETN,KOSPI
441330,KIWOOM 차이나A50커넥트MSCI,KOSPI
002787,진흥기업2우B,KOSPI
489010,PLUS 글로벌AI인프라,KOSPI
481200,SOL 미국테크TOP10인버스(합성),KOSPI
253240,KIWOOM 200선물인버스,KOSPI
412560,TIGER BBIG레버리지,KOSPI
500070,신한 인버스 2X 코스피 200 선물 ETN,KOSPI
253160,PLUS 200선물인버스2X,KOSPI
291620,KIWOOM 코스닥150선물인버스,KOSPI
700018,하나 인버스 2X 코스닥150 선물 ETN,KOSPI
465620,ACE 미국빅테크TOP7 Plus인버스(합성),KOSPI
275750,RISE 코스닥150선물인버스,KOSPI
472350,1Q 차이나H(H),KOSPI
334700,RISE 팔라듐선물인버스(H),KOSPI
306520,HANARO 200선물인버스,KOSPI
580023,KB 인버스 2X 금 선물 ETN(H),KOSPI
500030,신한 인버스 2X 은 선물 ETN(H),KOSPI
570070,한투 인버스 2X 플래티넘 선물 ETN,KOSPI
301410,PLUS 코스닥150선물인버스,KOSPI
500038,신한 인버스 2X 금 선물 ETN,KOSPI
247540,에코프로비엠,KOSDAQ
196170,알테오젠,KOSDAQ
086520,에코프로,KOSDAQ
277810,레인보우로보틱스,KOSDAQ
000250,삼천당제약,KOSDAQ
298380,에이비엘바이오,KOSDAQ
950160,코오롱티슈진,KOSDAQ
058470,리노공업,KOSDAQ
141080,리가켐바이오,KOSDAQ
028300,HLB,KOSDAQ
087010,펩트론,KOSDAQ
214370,케어젠,KOSDAQ
240810,원익IPS,KOSDAQ
140410,메지온,KOSDAQ
108490,로보티즈,KOSDAQ
214450,파마리서치,KOSDAQ
214150,클래시스,KOSDAQ
039030,이오테크닉스,KOSDAQ
310210,보로노이,KOSDAQ
347850,디앤디파마텍,KOSDAQ
403870,HPSP,KOSDAQ
357780,솔브레인,KOSDAQ
263750,펄어비스,KOSDAQ
319400,현대무벡스,KOSDAQ
058610,에스피지,KOSDAQ
145020,휴젤,KOSDAQ
237690,에스티팜,KOSDAQ
030530,원익홀딩스,KOSDAQ
257720,실리콘투,KOSDAQ
095340,ISC,KOSDAQ
068760,셀트리온제약,KOSDAQ
005290,동진쎄미켐,KOSDAQ
226950,올릭스,KOSDAQ
064760,티씨케이,KOSDAQ
041510,에스엠,KOSDAQ
035900,JYP Ent.,KOSDAQ
160190,하이젠알앤엠,KOSDAQ
084370,유진테크,KOSDAQ
067310,하나마이크론,KOSDAQ
475830,오름테라퓨틱,KOSDAQ
098460,고영,KOSDAQ
290650,엘앤씨바이오,KOSDAQ
323280,태성,KOSDAQ
222800,심텍,KOSDAQ
083650,비에이치아이,KOSDAQ
065350,신성델타테크,KOSDAQ
099320,쎄트렉아이,KOSDAQ
178320,서진시스템,KOSDAQ
039200,오스코텍,KOSDAQ
437730,삼현,KOSDAQ
140860,파크시스템스,KOSDAQ
348370,엔켐,KOSDAQ
458870,씨어스테크놀로지,KOSDAQ
476830,알지노믹스,KOSDAQ
445680,큐리옥스바이오시스템즈,KOSDAQ
036930,주성엔지니어링,KOSDAQ
101490,에스앤에스텍,KOSDAQ
491000,리브스메드,KOSDAQ
089030,테크윙,KOSDAQ
466100,클로봇,KOSDAQ
082270,젬백스,KOSDAQ
319660,피에스케이,KOSDAQ
090710,휴림로봇,KOSDAQ
281740,레이크머티리얼즈,KOSDAQ
085660,차바이오텍,KOSDAQ
031980,피에스케이홀딩스,KOSDAQ
060370,LS마린솔루션,KOSDAQ
035760,CJ ENM,KOSDAQ
007390,네이처셀,KOSDAQ
232140,와이씨,KOSDAQ
388720,유일로보틱스,KOSDAQ
003380,하림지주,KOSDAQ
195940,HK이노엔,KOSDAQ
293490,카카오게임즈,KOSDAQ
032820,우리기술,KOSDAQ
096530,씨젠,KOSDAQ
080220,제주반도체,KOSDAQ
253450,스튜디오드래곤,KOSDAQ
095610,테스,KOSDAQ
204270,제이앤티씨,KOSDAQ
122870,와이지엔터테인먼트,KOSDAQ
397030,에이프릴바이오,KOSDAQ
183300,코미코,KOSDAQ
166090,하나머티리얼즈,KOSDAQ
131970,두산테스나,KOSDAQ
161580,필옵틱스,KOSDAQ
056080,유진로봇,KOSDAQ
036540,SFA반도체,KOSDAQ
347700,스피어,KOSDAQ
456160,지투지바이오,KOSDAQ
115180,큐리언트,KOSDAQ
218410,RFHIC,KOSDAQ
174900,앱클론,KOSDAQ
137400,피엔티,KOSDAQ
124500,아이티센글로벌,KOSDAQ
388210,씨엠티엑스,KOSDAQ
036830,솔브레인홀딩스,KOSDAQ
043260,성호전자,KOSDAQ
056190,에스에프에이,KOSDAQ
328130,루닛,KOSDAQ
078600,대주전자재료,KOSDAQ
417200,LS머트리얼즈,KOSDAQ
006730,서부T&D,KOSDAQ
189300,인텔리안테크,KOSDAQ
112040,위메이드,KOSDAQ
348340,뉴로메카,KOSDAQ
048410,현대바이오,KOSDAQ
032190,다우데이타,KOSDAQ
440110,파두,KOSDAQ
295310,에이치브이엠,KOSDAQ
348210,넥스틴,KOSDAQ
036810,에프에스티,KOSDAQ
241710,코스메카코리아,KOSDAQ
222080,씨아이에스,KOSDAQ
358570,지아이이노베이션,KOSDAQ
086900,메디톡스,KOSDAQ
213420,덕산네오룩스,KOSDAQ
490470,세미파이브,KOSDAQ
082920,비츠로셀,KOSDAQ
214430,아이쓰리시스템,KOSDAQ
376900,로킷헬스케어,KOSDAQ
389470,인벤티지랩,KOSDAQ
078160,메디포스트,KOSDAQ
100790,미래에셋벤처투자,KOSDAQ
042000,카페24,KOSDAQ
486990,노타,KOSDAQ
336570,원텍,KOSDAQ
060250,NHN KCP,KOSDAQ
038500,삼표시멘트,KOSDAQ
052400,코나아이,KOSDAQ
376300,디어유,KOSDAQ
125490,한라캐스트,KOSDAQ
225570,넥슨게임즈,KOSDAQ
383310,에코프로에이치엔,KOSDAQ
014620,성광벤드,KOSDAQ
090360,로보스타,KOSDAQ
488900,비츠로넥스텍,KOSDAQ
365340,성일하이텍,KOSDAQ
131290,티에스이,KOSDAQ
468530,프로티나,KOSDAQ
033500,동성화인텍,KOSDAQ
086450,동국제약,KOSDAQ
067160,SOOP,KOSDAQ
121600,나노신소재,KOSDAQ
399720,가온칩스,KOSDAQ
102710,이엔에프테크놀로지,KOSDAQ
102940,코오롱생명과학,KOSDAQ
009520,포스코엠텍,KOSDAQ
476060,ПТФкДаХзЖѓЧЛЦННК,KOSDAQ
060280,ХЅЗКМв,KOSDAQ
251970,ЦпХиФкИЎОЦ,KOSDAQ
424870,РЬЙУПТНУОЦ,KOSDAQ
025980,ОЦГ­ЦМ,KOSDAQ
033100,СІЗцРќБт,KOSDAQ
211050,РЮФЋБнРЖМ­КёНК,KOSDAQ
032500,ФЩРЬПЅДѕКэРЏ,KOSDAQ
023160,ХТБЄ,KOSDAQ
287840,РЮХѕМП,KOSDAQ
074600,ПјРЭQnC,KOSDAQ
053800,ОШЗІ,KOSDAQ
089970,КъРЬПЅ,KOSDAQ
018290,КъРЬЦМ,KOSDAQ
041190,ПьИЎБтМњХѕРк,KOSDAQ
372320,ХЅЗЮМП,KOSDAQ
025320,НУГыЦхНК,KOSDAQ
478340,ГЊЖѓНКЦфРЬНКХзХЉГюЗЮСі,KOSDAQ
064260,ДйГЏ,KOSDAQ
278280,УЕКИ,KOSDAQ
253590,ГзПРМР,KOSDAQ
420770,БтАЁКёНК,KOSDAQ
127120,СІРЬПЁНКИЕХЉ,KOSDAQ
095660,ГзПРРЇСю,KOSDAQ
272290,РЬГьНКУЗДмМвРч,KOSDAQ
101730,РЇИоРЬЕхИЦНК,KOSDAQ
093320,ФЩРЬОЦРЬПЃПЂНК,KOSDAQ
084110,ШоПТНКБлЗЮЙњ,KOSDAQ
126340,КёГЊХи,KOSDAQ
376270,HEMЦФИЖ,KOSDAQ
015750,МКПьЧЯРЬХи,KOSDAQ
460930,ЧіДыШћНК,KOSDAQ
094170,ЕППюОЦГЊХи,KOSDAQ
036620,АЈМКФкЦлЗЙРЬМЧ,KOSDAQ
030520,ЧбБлАњФФЧЛХЭ,KOSDAQ
389650,ГиНКЦЎЙйРЬПРИоЕ№ФУ,KOSDAQ
215600,НХЖѓСЈ,KOSDAQ
318060,БзЗЁЧЧ,KOSDAQ
044490,ХТПѕ,KOSDAQ
475960,ХфИ№ХЅКъ,KOSDAQ
079370,СІПьНК,KOSDAQ
119850,СіПЃООПЁГЪСі,KOSDAQ
069080,РЅСЈ,KOSDAQ
059090,ЙЬФк,KOSDAQ
171090,МБРЭНУНКХл,KOSDAQ
039440,ПЁНКЦМОЦРЬ,KOSDAQ
356860,ЦМПЄКё,KOSDAQ
228760,СіГыЙЭЦЎИЎ,KOSDAQ
027360,ОЦСжIBХѕРк,KOSDAQ
089010,ФЭЦЎЗЮДаНК,KOSDAQ
455900,엔젤로보틱스,KOSDAQ
045100,한양이엔지,KOSDAQ
042520,한스바이오메드,KOSDAQ
053610,프로텍,KOSDAQ
220100,퓨쳐켐,KOSDAQ
252990,샘씨엔에스,KOSDAQ
368770,파이버프로,KOSDAQ
049630,재영솔루텍,KOSDAQ
494120,큐리오시스,KOSDAQ
199800,툴젠,KOSDAQ
047920,HLB제약,KOSDAQ
484590,삼양컴텍,KOSDAQ
025900,동화기업,KOSDAQ
052020,에스티큐브,KOSDAQ
083450,GST,KOSDAQ
450950,아스테라시스,KOSDAQ
117730,티로보틱스,KOSDAQ
053030,바이넥스,KOSDAQ
041960,코미팜,KOSDAQ
058970,엠로,KOSDAQ
